omega:    Tc: 
0.1    0.8212756130012929
0.10395197598799401    0.8177779820040079
0.107903951975988    0.8150848829765424
0.111855927963982    0.8132098536252899
0.11580790395197599    0.8121620640593885
0.11975987993996999    0.8119465422813703
0.12371185592796399    0.8125643014190651
0.12766383191595798    0.814012366118124
0.131615807903952    0.8162836975904155
0.135567783891946    0.8193670188408188
0.13951975987993998    0.8232465437607682
0.143471735867934    0.8279016162629009
0.14742371185592798    0.8333062686055646
0.15137568784392197    0.8394287116621124
0.15532766383191599    0.8462307742316724
0.15927963981990997    0.8536673136094393
0.16323161580790396    0.8616856254944287
0.16718359179589798    0.870224887755175
0.17113556778389194    0.8792156792967754
0.17508754377188596    0.8885796217975537
0.17903951975987994    0.8982291977372775
0.18299149574787393    0.9080678020512531
0.18694347173586795    0.9179900858799682
0.19089544772386194    0.927882648111392
0.19484742371185593    0.9376251226287746
0.19879939969984994    0.947091695479856
0.20275137568784393    0.9561530660914943
0.20670335167583792    0.9646788403411544
0.21065532766383194    0.9725403118026865
0.21460730365182593    0.979613552844781
0.21855927963981991    0.9857827024953376
0.22251125562781393    0.9909433068918587
0.22646323161580792    0.9950055448761982
0.2304152076038019    0.9978971597841919
0.23436718359179592    0.9995659217171069
0.2383191595797899    0.9999814639645239
0.2422711355677839    0.999136372131485
0.24622311155577792    0.9970464520850235
0.25017508754377193    0.9937501583579407
0.2541270635317659    0.98930722217442
0.25807903951975986    0.9837965715205883
0.2620310155077539    0.9773136790726268
0.2659829914957479    0.9699675032327114
0.2699349674837419    0.9618772009722989
0.2738869434717359    0.9531687887805222
0.2778389194597299    0.9439719118116021
0.28179089544772384    0.9344168547310533
0.28574287143571786    0.9246318948620835
0.2896948474237119    0.9147410631184764
0.2936468234117059    0.9048623444279722
0.2975987993996999    0.8951063195730624
0.30155077538769387    0.8855752262680434
0.30550275137568783    0.8763623995554424
0.30945472736368185    0.867552040148547
0.31340670335167586    0.8592192535087846
0.3173586793396699    0.8514303012284341
0.3213106553276639    0.8442430085608825
0.32526263131565786    0.8377072765948357
0.3292146073036518    0.8318656536254199
0.33316658329164583    0.8267539269345574
0.33711855927963985    0.8224017028550077
0.34107053526763387    0.8188329492463072
0.34502251125562783    0.8160664801115689
0.34897448724362184    0.8141163669217734
0.3529264632316158    0.8129922652823188
0.3568784392196098    0.8126996489441181
0.36083041520760384    0.8132399459491293
0.36478239119559785    0.8146105740623567
0.36873436718359187    0.8168048747537446
0.3726863431715858    0.8198119470390246
0.3766383191595798    0.8236163846560457
0.3805902951475738    0.8281979225255591
0.3845422711355678    0.8335310013929449
0.38849424712356184    0.839584263116611
0.39244622311155586    0.8463199933679606
0.39639819909954976    0.8536935335867795
0.4003501750875438    0.8616526898615662
0.4043021510755378    0.8701371728306342
0.4082541270635318    0.8790781094361257
0.41220610305152583    0.8883976739443775
0.41615807903951973    0.8980088914120842
0.42011005502751375    0.9078156708703082
0.42406203101550777    0.9177131268887045
0.4280140070035018    0.9275882457389392
0.4319659829914958    0.9373209449836098
0.4359179589794898    0.9467855620473449
0.4398699349674837    0.9558527876557753
0.44382191095547774    0.9643920340721188
0.44777388694347176    0.9722741967923216
0.45172586293146577    0.9793747337449831
0.4556778389194598    0.9855769510443455
0.4596298149074538    0.9907753527304376
0.4635817908954477    0.9948788878698498
0.4675337668834417    0.9978139158641144
0.47148574287143574    0.9995267129171506
0.47543771885942976    0.9999853608934012
0.4793896948474238    0.9991808937646325
0.4833416708354178    0.997127623816219
0.4872936468234117    0.993862625141785
0.4912456228114057    0.9894444097747936
0.49519759879939973    0.9839508857736996
0.49914957478739375    0.9774767309872574
0.5031015507753878    0.9701303468460201
0.5070535267633818    0.9620305711551845
0.5110055027513757    0.9533033274929259
0.5149574787393697    0.9440783733889726
0.5189094547273637    0.9344862833271188
0.5228614307153577    0.9246557698656626
0.5268134067033517    0.9147114109298564
0.5307653826913458    0.9047718172177034
0.5347173586793397    0.8949482434266404
0.5386693346673337    0.8853436223941009
0.5426213106553277    0.8760519830155825
0.5465732866433217    0.8671582009119829
0.5505252626313157    0.8587380246282759
0.5544772386193096    0.8508583186689499
0.5584292146073037    0.8435774667788971
0.5623811905952977    0.8369458834425967
0.5663331665832917    0.8310065876035374
0.5702851425712857    0.825795799283397
0.5742371185592797    0.8213435264902413
0.5781890945472736    0.8176741161223079
0.5821410705352676    0.8148067482426357
0.5860930465232617    0.8127558580014208
0.5900450225112557    0.8115314736046491
0.5939969984992497    0.811139462133942
0.5979489744872437    0.8115816778310261
0.6019009504752376    0.8128560098233717
0.6058529264632316    0.8149563283584564
0.6098049024512256    0.817872330617023
0.6137568784392197    0.8215892892779454
0.6177088544272136    0.8260877093927199
0.6216608304152076    0.8313429019680543
0.6256128064032016    0.8373244861013875
0.6295647823911956    0.8439958356807951
0.6335167583791896    0.8513134916080816
0.6374687343671837    0.8592265662131696
0.6414207103551776    0.8676761728728499
0.6453726863431716    0.8765949205616322
0.6493246623311656    0.8859065197111233
0.6532766383191596    0.8955255517082081
0.6572286143071536    0.9053574587936958
0.6611805902951476    0.9152988130266921
0.6651325662831415    0.9252379212338551
0.6690845422711356    0.9350558163385515
0.6730365182591296    0.944627673191319
0.6769884942471236    0.9538246683956016
0.6809404702351176    0.9625162786399213
0.6848924462231116    0.970572981532916
0.6888444222111055    0.9778692886947251
0.6927963981990996    0.9842870056974065
0.6967483741870936    0.9897185810273377
0.7007003501750876    0.9940703807028912
0.7046523261630816    0.9972657105748703
0.7086043021510756    0.9992474079472127
0.7125562781390695    0.9999798398110318
0.7165082541270635    0.9994501765396453
0.7204602301150576    0.9976688550108099
0.7244122061030516    0.9946691994623509
0.7283641820910456    0.9905062261819557
0.7323161580790395    0.9852547130695037
0.7362681340670335    0.9790066613308088
0.7402201100550275    0.9718683095569471
0.7441720860430215    0.9639568776720142
0.7481240620310156    0.9553972193431195
0.7520760380190096    0.9463185480978837
0.7560280140070035    0.9368513777571474
0.7599799899949975    0.9271247858724525
0.7639319659829915    0.9172640738146123
0.7678839419709855    0.9073888627133582
0.7718359179589795    0.8976116334981399
0.7757878939469736    0.8880366937372477
0.7797398699349675    0.8787595347279291
0.7836918459229615    0.869866529423168
0.7876438219109555    0.8614349147352034
0.7915957978989495    0.8535329995871004
0.7955477738869435    0.8462205416720464
0.7994997498749375    0.8395492400991504
0.8034517258629315    0.8335632969356275
0.8074037018509255    0.8283000072538529
0.8113556778389195    0.8237903440106857
0.8153076538269135    0.8200595104733353
0.8192596298149075    0.8171274386808055
0.8232116058029015    0.8150092174549659
0.8271635817908954    0.8137154377241005
0.8311155577788895    0.8132524464489147
0.8350675337668835    0.8136225033583298
0.8390195097548775    0.8148238371588277
0.8429714857428715    0.8168506000488276
0.8469234617308655    0.8196927214328504
0.8508754377188594    0.8233356638776057
0.8548274137068534    0.8277600867689056
0.8587793896948475    0.8329414259889307
0.8627313656828415    0.8388494013904464
0.8666833416708355    0.8454474680157631
0.8706353176588294    0.8526922319565404
0.8745872936468234    0.860532857460766
0.8785392696348174    0.8689104982426714
0.8824912456228114    0.8777577926781076
0.8864432216108055    0.8869984692401442
0.8903951975987995    0.8965471145223725
0.8943471735867934    0.906309160685298
0.8982991495747874    0.9161811511400783
0.9022511255627814    0.9260513416293347
0.9062031015507754    0.9358006874427861
0.9101550775387695    0.9453042553341304
0.9141070535267635    0.9544330801654866
0.9180590295147574    0.9630564613769068
0.9220110055027514    0.9710446638644974
0.9259629814907454    0.9782719535378184
0.9299149574787394    0.9846198625148823
0.9338669334667334    0.9899805462609665
0.9378189094547275    0.9942600691399097
0.9417708854427214    0.9973814399084415
0.9457228614307154    0.9992872179720449
0.9496748374187094    0.9999415266149274
0.9536268134067034    0.9993313408189433
0.9575787893946974    0.9974669623958278
0.9615307653826914    0.9943816496439961
0.9654827413706853    0.9901304268245963
0.9694347173586794    0.9847881540806478
0.9733866933466734    0.9784469850816686
0.9773386693346674    0.9712133730926484
0.9812906453226614    0.9632048037428456
0.9852426213106554    0.9545464341145117
0.9891945972986493    0.9453678045242568
0.9931465732866434    0.9357997647043544
0.9970985492746374    0.9259717240391119
1.0010505252626314    0.916009300261178
1.0050025012506254    0.9060324063243526
1.0089544772386194    0.8961537839767463
1.0129064532266134    0.8864779667884235
1.0168584292146075    0.8771006359697504
1.0208104052026015    0.8681083193270092
1.0247623811905955    0.8595783765839796
1.0287143571785895    0.8515792121015617
1.0326663331665833    0.8441706576231301
1.0366183091545773    0.837404471924232
1.0405702851425713    0.8313249101231661
1.0445222611305653    0.8259693220602362
1.0484742371185594    0.8213687459243886
1.0524262131065534    0.8175484697388659
1.0563781890945474    0.8145285391285958
1.0603301650825414    0.8123241948414655
1.0642821410705354    0.8109462277550744
1.0682341170585294    0.8104012426235216
1.0721860930465235    0.810691824716145
1.0761380690345175    0.8118166059200556
1.0800900450225113    0.8137702289920605
1.0840420210105053    0.8165432106370476
1.0879939969984993    0.8201217061472958
1.0919459729864933    0.824487180646762
1.0958979489744873    0.8296159947222911
1.0998499249624814    0.8354789155472313
1.1038019009504754    0.8420405686364387
1.1077538769384694    0.8492588501893176
1.1117058529264634    0.8570843255797207
1.1156578289144574    0.8654596458359488
1.1196098049024514    0.8743190206849022
1.1235617808904454    0.8835877935092196
1.1275137568784395    0.893182169791686
1.1314657328664335    0.9030091555012185
1.1354177088544273    0.9129667644258086
1.1393696848424213    0.9229445525612124
1.1433216608304153    0.9328245321664375
1.1472736368184093    0.9424825069647315
1.1512256128064033    0.9517898524937531
1.1551775887943974    0.9606157416433465
1.1591295647823914    0.9688297856119685
1.1630815407703854    0.9763050264814883
1.1670335167583794    0.9829211820033426
1.1709854927463734    0.9885680095658087
1.1749374687343674    0.993148628810378
1.1788894447223615    0.9965826251630172
1.1828414207103553    0.9988087531794124
1.1867933966983493    0.999787071260017
1.1907453726863433    0.9995003682351404
1.1946973486743373    0.9979547856060522
1.1986493246623313    0.9951795928032279
1.2026013006503253    0.9912261310508352
1.2065532766383193    0.9861659979362711
1.2105052526263134    0.980088593477229
1.2144572286143074    0.9730981844814512
1.2184092046023014    0.9653106643423245
1.2223611805902954    0.9568501893578665
1.2263131565782894    0.9478458615510373
1.2302651325662832    0.938428604796828
1.2342171085542772    0.9287283497920653
1.2381690845422713    0.9188716082681825
1.2421210605302653    0.9089794817247282
1.2460730365182593    0.8991661179482108
1.2500250125062533    0.8895376017753802
1.2539769884942473    0.8801912460445929
1.2579289644822413    0.8712152346497286
1.2618809404702354    0.8626885615928002
1.2658329164582294    0.8546812070151488
1.2697848924462234    0.8472544922559899
1.2737368684342172    0.8404615598920693
1.2776888444222112    0.8343479303999805
1.2816408204102052    0.8289520936677626
1.2855927963981992    0.8243061003785039
1.2895447723861932    0.8204361248082515
1.2934967483741873    0.8173629765149157
1.2974487243621813    0.8151025435846311
1.3014007003501753    0.8136661545046946
1.3053526763381693    0.8130608493918959
1.3093046523261633    0.8132895543268535
1.3132566283141573    0.8143511550744065
1.3172086043021514    0.8162404686775888
1.3211605802901452    0.8189481134828637
1.3251125562781392    0.8224602802766536
1.3290645322661332    0.8267584095757485
1.3330165082541272    0.8318187828949818
1.3369684842421212    0.837612039173416
1.3409204602301152    0.8441026316009428
1.3448724362181093    0.8512482449258898
1.3488244122061033    0.8589991989416261
1.3527763881940973    0.8672978701444058
1.3567283641820913    0.8760781702892534
1.3606803401700853    0.8852651273429627
1.3646323161580791    0.8947746205482707
1.3685842921460731    0.9045133261742436
1.3725362681340672    0.9143789330492934
1.3764882441220612    0.9242606860349116
1.3804402201100552    0.9340403100447588
1.3843921960980492    0.9435933560110241
1.3883441720860432    0.9527909926379867
1.3922961480740372    0.9615022437161936
1.3962481240620312    0.9695966408492899
1.4002001000500253    0.9769472272946289
1.4041520760380193    0.9834338128971409
1.4081040520260133    0.9889463463776287
1.412056028014007    0.9933882436794026
1.416008004002001    0.9966794938798591
1.4199599799899951    0.9987593608922889
1.4239119559779891    0.9995885120177518
1.4278639319659832    0.9991504336218587
1.4318159079539772    0.9974520378440884
1.4357678839419712    0.9945234182123817
1.4397198599299652    0.9904167706493887
1.4436718359179592    0.9852045531940657
1.4476238119059532    0.9789770066765417
1.4515757878939473    0.9718391946644113
1.4555277638819413    0.9639077412691439
1.459479739869935    0.9553074491236917
1.463431715857929    0.9461679684009046
1.467383691845923    0.9366206641753696
1.4713356678339171    0.9267957977578518
1.4752876438219111    0.9168201021303464
1.4792396198099051    0.9068147961958188
1.4831915957978992    0.896894050346271
1.4871435717858932    0.8871638889483424
1.4910955477738872    0.8777214948205359
1.4950475237618812    0.8686548668091247
1.4989994997498752    0.8600427736630519
1.502951475737869    0.8519549446315049
1.506903451725863    0.8444524384242811
1.510855427713857    0.837588136221008
1.514807403701851    0.831407310226608
1.518759379689845    0.825948225955986
1.522711355677839    0.821242743301605
1.5266633316658331    0.8173168880065429
1.5306153076538271    0.8141913711254165
1.5345672836418212    0.8118820392496864
1.5385192596298152    0.8104002426623265
1.5424712356178092    0.8097531122166215
1.5464232116058032    0.8099437387118634
1.550375187593797    0.8109712510125611
1.554327163581791    0.8128307912992481
1.558279139569785    0.8155133878342642
1.562231115557779    0.8190057276664189
1.566183091545773    0.8232898339750221
1.570135067533767    0.8283426554482898
1.574087043521761    0.8341355783683724
1.5780390195097551    0.8406338760691818
1.5819909954977491    0.8477961152297775
1.5859429714857431    0.8555735440797547
1.5898949474737372    0.863909493938186
1.5938469234617312    0.8727388323650433
1.597798899449725    0.8819875131882517
1.601750875437719    0.8915722751992942
1.605702851425713    0.9014005465950163
1.609654827413707    0.9113706152914915
1.613606803401701    0.9213721249042877
1.617558779389695    0.9312869512781252
1.621510755377689    0.940990503855986
1.625462731365683    0.9503534791048881
1.629414707353677    0.9592440694156467
1.6333666833416711    0.9675306009163851
1.6373186593296651    0.9750845390298659
1.641270635317659    0.9817837639843021
1.645222611305653    0.9875159834562863
1.649174587293647    0.9921821203401792
1.653126563281641    0.9956994946723385
1.657078539269635    0.9980046137712326
1.661030515257629    0.9990553961273094
1.664982491245623    0.9988326829673049
1.668934467233617    0.997340934903471
1.672886443221611    0.9946080656089225
1.676838419209605    0.9906844242723751
1.680790395197599    0.9856409970753842
1.6847423711855931    0.9795669487142997
1.688694347173587    0.9725666628917387
1.692646323161581    0.9647564625297111
1.696598299149575    0.9562611953164699
1.700550275137569    0.9472108594047981
1.704502251125563    0.9377374206806152
1.708454227113557    0.9279719411095277
1.712406203101551    0.9180421016355872
1.716358179089545    0.9080701669883491
1.720310155077539    0.8981714067812161
1.724262131065533    0.888452959648407
1.728214107053527    0.8790131060043609
1.732166083041521    0.869940900530511
1.7361180590295149    0.8613161072118758
1.740070035017509    0.8532093767223463
1.744022011005503    0.8456826070386025
1.747973986993497    0.8387894321614455
1.751925962981491    0.8325757896533479
1.755877938969485    0.8270805244489143
1.759829914957479    0.8223359933545159
1.763781890945473    0.8183686413230831
1.767733866933467    0.8151995266528416
1.771685842921461    0.8128447775508542
1.775637818909455    0.8113159669795691
1.7795897948974488    0.8106203964112755
1.7835417708854429    0.8107612821576713
1.7874937468734369    0.81173784046648
1.791445722861431    0.8135452697560199
1.795397698849425    0.8161746303780621
1.799349674837419    0.8196126243502426
1.803301650825413    0.8238412797720311
1.807253626813407    0.8288375473142907
1.811205602801401    0.8345728194156091
1.815157578789395    0.8410123867627037
1.819109554777389    0.8481148513639911
1.823061530765383    0.8558315210614088
1.8270135067533768    0.8641058165847701
1.8309654827413708    0.8728727290244067
1.8349174587293648    0.8820583725075537
1.8388694347173589    0.8915796833473333
1.8428214107053529    0.9013443222187854
1.846773386693347    0.9112508390348599
1.850725362681341    0.9211891600229489
1.854677338669335    0.9310414518533896
1.858629314657329    0.9406834074437627
1.862581290645323    0.9499859814402758
1.866533266633317    0.9588175800691072
1.870485242621311    0.9670466805371882
1.8744372186093048    0.9745448208989063
1.8783891945972988    0.9811898648168211
1.8823411705852928    0.9868694104455107
1.8862931465732868    0.991484182967878
1.8902451225612809    0.9949512304961616
1.8941970985492749    0.9972067369810362
1.8981490745372689    0.9982082760484032
1.902101050525263    0.9979363569833399
1.906053026513257    0.9963951567877983
1.910005002501251    0.9936123864666004
1.913956978489245    0.9896382997591684
1.9179089544772387    0.9845439117985997
1.9218609304652328    0.9784185471221888
1.9258129064532268    0.9713668757060899
1.9297648824412208    0.9635056188218323
1.9337168584292148    0.9549601124187518
1.9376688344172088    0.9458609056014661
1.9416208104052028    0.9363405485953681
1.9455727863931969    0.9265306925016853
1.9495247623811909    0.9165595866211871
1.953476738369185    0.9065500223362544
1.957428714357179    0.8966177388408109
1.961380690345173    0.8868702776951904
1.9653326663331667    0.8774062514648011
1.9692846423211607    0.8683149768251848
1.9732366183091548    0.859676413997525
1.9771885942971488    0.8515613512618931
1.9811405702851428    0.8440317743941105
1.9850925462731368    0.8371413649646122
1.9890445222611308    0.8309360774026036
1.9929964982491248    0.825454751626247
1.9969484742371189    0.8207297251421464
2.000900450225113    0.8167874153105578
2.0048524262131067    0.8136488486329563
2.0088044022011005    0.8113301192798632
2.0127563781890947    0.8098427635973239
2.0167083541770885    0.8091940410588101
2.0206603301650827    0.8093871151777332
2.0246123061530765    0.810421130418866
2.0285642821410708    0.8122911833250426
2.0325162581290646    0.814988188104198
2.036468234117059    0.8184986390032941
2.0404202101050526    0.8228042741319308
2.044372186093047    0.8278816481840534
2.0483241620810406    0.8337016249186184
2.052276138069035    0.8402288044462158
2.0562281140570287    0.8474209054258504
2.0601800900450224    0.855228128226555
2.0641320660330167    0.8635925318677052
2.0680840420210105    0.8724474648915903
2.0720360180090047    0.8817170978314093
2.0759879939969985    0.8913161119918281
2.0799399699849928    0.9011496049975736
2.0838919459729865    0.911113276902763
2.087843921960981    0.9210939603298935
2.0917958979489746    0.93097055279481
2.095747873936969    0.9406153978495722
2.0996998499249626    0.9498961430559512
2.103651825912957    0.9586780768261071
2.1076038019009506    0.9668269134752889
2.111555777888945    0.9742119581933624
2.1155077538769387    0.9807095440427192
2.119459729864933    0.986206595603367
2.1234117058529267    0.9906041432895889
2.1273636818409205    0.993820593493026
2.1313156578289147    0.9957945566382984
2.1352676338169085    0.9964870504273016
2.1392196098049028    0.9958829291554177
2.1431715857928966    0.993991439544363
2.147123561780891    0.9908458641393696
2.1510755377688846    0.9865022782786055
2.155027513756879    0.9810375085683573
2.1589794897448726    0.9745464328105111
2.162931465732867    0.9671387981680204
2.1668834417208607    0.9589357531190454
2.1708354177088545    0.9500662891537633
2.1747873936968487    0.9406637722840314
2.1787393696848425    0.9308627160710086
2.1826913456728367    0.9207959117381026
2.1866433216608305    0.9105919918086289
2.1905952976488248    0.900373465776613
2.1945472736368186    0.8902552327525465
2.198499249624813    0.8803435488021324
2.2024512256128066    0.870735406661691
2.206403201600801    0.8615182725763295
2.2103551775887946    0.8527701184125775
2.214307153576789    0.8445596858006063
2.2182591295647827    0.8369469215715416
2.2222111055527765    0.8299835289135826
2.2261630815407707    0.8237135853687398
2.2301150575287645    0.8181741861315125
2.2340670335167587    0.8133960784232304
2.2380190095047525    0.8094042595447026
2.2419709854927468    0.8062185172861521
2.2459229614807406    0.8038538965756
2.249874937468735    0.8023210805659459
2.2538269134567286    0.8016266778678893
2.257778889444723    0.8017734104556447
2.2617308654327166    0.8027601990633353
2.2656828414207104    0.8045821448305344
2.2696348174087047    0.8072304077339696
2.2735867933966984    0.8106919841503881
2.2775387693846927    0.8149493879229373
2.2814907453726865    0.8199802417324081
2.2854427213606807    0.8257567885734289
2.2893946973486745    0.8322453368465863
2.2933466733366688    0.839405657103335
2.2972986493246625    0.8471903538620988
2.301250625312657    0.8555442421045785
2.3052026013006506    0.864403764893517
2.3091545772886444    0.8736964957047102
2.3131065532766386    0.883340776026184
2.3170585292646324    0.8932455448229766
2.3210105052526266    0.9033104206563154
2.3249624812406204    0.9134260984510054
2.3289144572286147    0.9234751198776046
2.3328664332166085    0.9333330678221635
2.3368184092046027    0.9428702204277797
2.3407703851925965    0.9519536781305791
2.3447223611805907    0.9604499481253489
2.3486743371685845    0.9682279359095618
2.3526263131565788    0.9751622552456406
2.3565782891445726    0.9811367294831694
2.3605302651325664    0.9860479230658392
2.3644822411205606    0.9898085170354993
2.3684342171085544    0.9923503309994379
2.3723861930965486    0.9936267997958723
2.3763381690845424    0.9936147375021195
2.3802901450725367    0.9923152635109617
2.3842421210605305    0.9897538215433783
2.3881940970485247    0.9859792867954387
2.3921460730365185    0.9810622216611978
2.3960980490245127    0.9750923991513889
2.4000500250125065    0.9681757587993004
2.4040020010005003    0.9604309881325882
2.4079539769884946    0.9519859319542917
2.4119059529764884    0.942974022652056
2.4158579289644826    0.9335309006927079
2.4198099049524764    0.9237913599356569
2.4237618809404706    0.913886712508982
2.4277138569284644    0.9039426275266771
2.4316658329164587    0.8940774607706039
2.4356178089044525    0.8844010612817261
2.4395697848924467    0.8750140169964692
2.4435217608804405    0.8660072854043448
2.4474737368684343    0.8574621461224472
2.4514257128564285    0.8494504091747384
2.4553776888444223    0.8420348142679279
2.4593296648324166    0.8352695610834688
2.4632816408204103    0.8292009172981613
2.4672336168084046    0.8238678586608648
2.4711855927963984    0.8193027031970717
2.4751375687843926    0.8155317089367307
2.4790895447723864    0.8125756111294172
2.4830415207603806    0.8104500805655754
2.4869934967483744    0.8091660893391264
2.4909454727363687    0.8087301742388271
2.4948974487243625    0.8091445910846591
2.4988494247123563    0.8104073559167082
2.5028014007003505    0.8125121712112734
2.5067533766883443    0.8154482374726163
2.5107053526763385    0.8191999528679443
2.5146573286643323    0.8237465062785742
2.5186093046523266    0.8290613724656964
2.5225612806403204    0.8351117222096639
2.5265132566283146    0.8418577654551341
2.5304652326163084    0.8492520517948177
2.5344172086043026    0.8572387600666428
2.5383691845922964    0.8657530172913035
2.5423211605802902    0.874720296309742
2.5462731365682845    0.8840559507079102
2.5502251125562783    0.8936649540531109
2.5541770885442725    0.9034419169008694
2.5581290645322663    0.9132714579473737
2.5620810405202605    0.9230290033690536
2.5660330165082543    0.9325820790383113
2.5699849924962486    0.9417921424054256
2.5739369684842424    0.950516973475117
2.5778889444722366    0.9586136076002498
2.5818409204602304    0.965941748310547
2.585792896448224    0.9723675493205646
2.5897448724362184    0.9777676061190061
2.593696848424212    0.982032955318296
